accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
2209	9510	-421.9200853301	3.4208189552	-4.0510065775	-4.3460214677	0.6108082068	3.9292105557	-0.2741717217	0.5548056376	-1.2721967814	2.9037033242	0.4651050591	1.4092867359	1.3676226182	0.1322357930	2.5197291689	-1.4144708415	0.1501267960	-0.1804552170	0.3101875240	0.3278936366	-0.2062268295	-0.0359186096	-0.1921588953	0.1335814263	0.1391924852	-0.6985033393	-0.9582861702	-0.3067576793	-1.2573189577	-1.7956158964	-1.3406930825	-1.6070607978	1.6762974824	1.1436205727	-0.0998611926	-1.0919093428	1.1188864187	-2.0194681933	-0.0677315703	-0.5132422977	0.8862175722	0.6682557754	-0.5556747259	-0.6363350455	1.3573011100	-0.4439179588	0.3620435541	1.8156424698	-1.6492912245	1.0106928716	-0.4899372606
2210	9514	-422.0504242825	3.4705307710	-3.9468648185	-4.1836225445	0.5795710735	4.0045334609	-0.5845112637	0.7835025657	-0.7520070635	2.7883970949	0.3125268998	1.3684070835	1.4568071605	0.3643457355	2.5078783791	-1.6276708030	0.2085385879	-0.1269035712	0.4976393658	0.5305574317	-0.2289397084	0.0680945712	-0.0026749313	0.1104977826	0.0162416968	-0.9083599730	-1.1829897372	-0.2063307159	-1.2046387121	-1.7487258381	-1.1948686710	-1.8824464794	2.0955346687	1.1200813828	0.1143549701	-1.0130527643	1.3667704424	-1.9197427785	0.0513163124	-0.2033404330	0.6538221008	0.8467921796	-0.5507954882	-0.4658396039	1.0335533410	-0.6259026283	0.3838097871	1.8174465144	-1.3663824237	1.0578342241	-0.4426034686
2211	9517	-422.5442811330	3.3080719521	-4.2820253459	-4.0630282219	0.3337437982	3.9372147611	-0.4039720647	0.9111829072	-1.0410130875	2.9597542152	0.1614079551	1.4385702409	1.5917206484	0.7848269292	2.4495011536	-1.6229103946	-0.0163440239	-0.0940572686	0.5541593003	0.2164043376	-0.2802147995	0.3600223699	0.1009114947	-0.3714171309	0.1334047176	-1.0161334739	-1.3789255334	-0.4407254323	-1.0357010455	-1.8063115679	-1.6297493234	-1.9253773193	1.9876379386	1.4193959491	0.0878964587	-0.7982175742	1.2573117516	-2.0335998934	-0.0889819819	-0.3746766288	0.5402035316	0.6387874323	-0.6880685628	-0.5566800818	0.7934985367	-0.4617674661	0.0869940884	1.5304707553	-1.0533888077	0.9789954553	-0.3333749733
2212	9520	-421.6426644620	3.4349638014	-3.9702405942	-3.8259880213	0.1849978357	4.1183387095	-0.6384126659	1.0509502251	-0.9796610685	3.1543090402	0.2462222431	1.1643931049	1.3313605966	0.8254224992	2.1644721930	-1.8138506289	-0.1140715646	-0.1173030816	0.6978868795	0.3046972826	-0.4103617137	0.5082636361	0.1576830512	-0.4201765119	-0.0249798642	-1.1252906462	-1.4795205515	-0.4831478439	-0.7998084676	-1.7792061681	-1.5581044151	-1.6612473139	2.0752260125	1.1920439553	0.5283964207	-0.9597167219	0.9885773803	-1.8876773714	-0.3165673343	-0.3071253326	0.7143886164	0.5257956978	-0.4954399815	-0.8535964206	0.8863774951	-0.8015487714	-0.2966105654	1.1210495716	-1.0782735963	0.7171358747	-0.5459256849
2213	9521	-418.8254233831	3.8685432807	-4.0434468083	-3.8411038402	0.0551785628	4.0323883610	-0.8865223494	1.1282390899	-1.0298229801	3.3117734638	0.1961780557	0.4391761722	1.1796376833	0.6758215456	2.1033315408	-1.7489664677	-0.0811592221	-0.1221100744	0.2218137460	0.3868902466	-0.3441045865	0.1558260223	0.1262444104	-0.5610473407	-0.1641379842	-1.2828651397	-1.1409963266	-0.4437166427	-1.2969475873	-1.7030331610	-1.2324486327	-1.9447059140	1.7248713436	1.0763284381	0.6073918247	-0.9571971880	1.0132177454	-1.6170689297	-0.2215671432	-0.4078930096	1.1480412475	0.5389324801	-0.4463953786	-0.6129739134	0.8421237134	-0.8672491552	-0.2296180025	1.2465630953	-1.0022455793	0.5910962632	-0.4721762940
2214	9523	-418.4353714627	3.9797424731	-3.8926751334	-4.2248516756	0.2890963136	3.9764613530	-0.7942634945	0.8940884754	-0.9911159908	3.0092574019	0.0769202744	0.4170941422	1.1930513308	0.5018762931	2.1324872258	-1.9847273926	-0.3367842407	-0.4644698858	0.1820488589	0.5692957752	-0.5581940524	0.0386096799	0.1598632674	-0.5350211696	-0.1236879058	-1.3781245494	-1.4354145040	-0.3552124194	-1.2545635460	-1.5118406520	-1.4138533382	-2.1929742827	1.6483792322	1.0083926020	0.3391952833	-0.9415981775	0.8904898477	-1.5584483742	0.1313856792	-0.5061202830	1.1748222716	0.6562581613	-0.5451548996	-0.6341375623	0.9259873518	-0.6500041698	-0.1204581067	1.2347596502	-0.8455132574	0.8658154698	-0.4461866759
2215	9525	-419.7438351213	3.9925093953	-3.4388078526	-3.9671798823	0.5491058726	3.8709207720	-1.0052908613	1.1250518338	-0.8152619659	3.0738205687	0.2550118770	0.1995300687	1.0568943594	0.5956733404	2.0634292242	-2.2232273579	0.0116407196	-0.5063145021	0.3020221343	0.8034500827	-0.6130353750	-0.2060634786	0.4175692592	-0.4650396935	0.0023029058	-1.3328357846	-1.1000346943	-0.1722373901	-1.1606996116	-1.3050625195	-1.6065348198	-2.2522787315	1.2252817136	0.9396439345	0.2360813943	-1.1363789186	0.6555287311	-1.6802035440	-0.0673557778	-0.1195501227	1.0788401490	0.9212527567	-0.5107418265	-0.6248381762	1.0209140677	-0.6662018128	-0.5066452245	1.7902533779	-0.7437996537	1.0361207950	-0.4364181497
2216	9528	-420.7751880101	3.7934844411	-3.4635102194	-3.9292071976	0.6788390290	3.6607031340	-1.1913545405	0.9721531586	-0.9546950136	3.3726756206	0.2765512760	0.1833001819	1.1729429791	0.7304748406	2.0123198123	-2.0320489836	0.0644750190	-0.5846717630	0.1624206627	0.7055726636	-0.2626041921	-0.1733070448	0.5178924858	-0.5186078199	-0.2027615111	-1.3193659939	-0.6189397103	-0.1960070111	-1.1913499553	-1.5750672678	-1.5538918070	-2.3851570982	1.3401039605	0.9290910258	-0.0214452649	-1.1592876132	0.3698874255	-1.5870892444	0.0915380547	-0.2502655099	1.1250065783	0.9973298932	-0.2060149868	-0.9885513265	1.0102888003	-0.5708830534	-0.1051767031	1.6593621819	-0.7817941923	1.0434954110	-0.8477558134
2217	9534	-422.1592208626	3.7841950922	-3.3211747734	-3.9949488305	0.5458546651	3.5447258833	-1.4080697833	0.8499087348	-0.7304726200	3.5435035304	0.5608526266	0.0518267817	1.2929003991	0.6581861123	2.1160245395	-1.9934064241	0.0184801703	-0.3797397650	0.0028734870	0.8204716036	-0.1348701369	-0.1681271829	0.5256426357	-0.4329749086	-0.1266403857	-1.3148134308	-0.7382861250	-0.3057283691	-1.0822569371	-1.4872898891	-1.5673916759	-2.2334144488	1.3317403344	0.8676878219	-0.0930444600	-0.7879687332	0.6941514541	-1.5097801620	0.0331555221	-0.4153660153	1.2421827739	0.9932100202	-0.6168864393	-0.8225101099	1.0193019330	-0.6329882688	0.0750018764	1.5960729021	-0.7823908693	1.1370995403	-0.9053993038
2218	9535	-421.4565668303	3.6216764791	-3.2912438038	-4.2463577184	0.8241523579	3.5793338412	-1.3892740652	0.5466044831	-0.7366211805	3.3322458310	0.2601429972	-0.0147852109	1.5035061251	0.3408189148	1.8787576790	-1.8785349024	0.0942452305	-0.3909309029	0.1869636721	0.5497479733	-0.0076895166	-0.3546371990	1.0119089113	-0.4413586900	-0.2425799080	-1.0211797520	-0.8397072285	-0.4619899968	-0.9792335566	-1.5406769021	-1.6270289681	-2.4315366887	1.0713503300	0.7578169127	-0.1281980952	-0.3625560323	0.8052284222	-1.4374837220	0.3606512359	-0.3634803180	1.4140615161	1.0803833542	-0.5331247688	-0.9127658112	0.8832240028	-0.5520748194	0.0016049141	1.5182523976	-1.0869708809	1.3508050539	-0.8502525042
2219	9544	-421.6550033667	3.3683828219	-3.2191501324	-4.0202437254	0.7057725255	3.7630350850	-1.2106297412	0.4055920953	-0.8958196565	3.1459921328	0.2367731155	-0.0749699888	1.3022672798	0.4502643764	2.0009289006	-1.8285734049	0.1313143660	-0.5522330676	0.1189892540	0.4341757336	-0.0603133739	-0.3741211088	1.0772032539	-0.3620787588	-0.0304261459	-1.2333740675	-0.8035868920	-0.4541852489	-0.9858735465	-1.5720934962	-1.6335969510	-2.6629985578	1.2964708856	0.5250024940	-0.0696209429	0.0113564748	0.6081631484	-1.3768305292	0.2867009239	-0.2752926425	1.4503877737	1.1284539757	-0.7295310692	-0.9566843415	0.9098902683	-0.0238775346	-0.3988674684	1.3915843683	-0.9001960885	1.0619801258	-1.2806409014
2220	9547	-421.4020153480	3.3996233137	-3.2457993848	-3.9839679272	0.9258921294	3.6973499958	-1.2137198493	0.3055083202	-0.8120786963	3.0047043697	0.2352830924	-0.1415601167	1.2141729044	0.4256212737	1.7566173291	-1.6169620697	0.2365331012	-0.6380742479	0.0397089019	0.4147047709	-0.0108323652	-0.1736567040	1.4272373263	-0.2476977345	-0.1466011508	-1.4672271608	-0.9152815686	-0.5724467114	-0.9634347097	-1.4442659289	-1.4842037558	-2.7126261045	1.2376854554	0.1052154099	0.0887952362	0.4030356811	0.7545661311	-1.5605368269	0.4526661572	-0.2344459085	1.3591983479	1.2756532521	-0.4111806397	-0.9883019698	0.7681435450	0.0559330759	-0.7608233516	1.1225452422	-1.1118633632	0.7876755360	-1.1550993804
2221	9551	-418.6851281856	3.2708070922	-3.4076137685	-3.9621475480	0.9417924242	3.8344224974	-0.9443047777	0.3968168603	-0.7906245710	2.9059668871	0.2630040378	0.2546102731	1.3320348433	0.3916304569	1.7238967677	-1.7519995668	-0.0976555700	-0.3739613056	0.1699279463	0.6127905765	0.0284753096	0.0151110879	1.0970809736	-0.2697447056	-0.2761372236	-1.4471243693	-0.9940649205	-0.4545072400	-0.7431491784	-1.0359555676	-1.4985637205	-2.2050949389	1.1496992286	0.1466698531	0.1497351324	0.7099073891	0.7462681617	-1.7674899718	0.4276116878	-0.5543099432	1.4636403084	1.0102514109	0.0262875928	-1.2124548036	0.4142921374	0.3532579869	-0.9128453428	0.9504905898	-1.0870348099	0.6927752212	-1.2527406749
2222	9554	-419.1604811135	3.1234765051	-3.6329505993	-4.1034897454	0.9404648082	3.6053075644	-0.6276385668	0.3800349281	-0.5020533412	2.8895965399	0.4308628101	0.1447539927	1.6506882774	0.5881612021	1.7870277585	-1.8239021744	-0.2546459630	0.2001596389	0.4929564705	0.3831814420	0.1962486461	-0.0360215633	1.0146873473	-0.0420810985	0.0240810690	-1.5351448423	-1.3122248439	-0.2334872851	-0.9718316600	-0.6840074060	-1.7005059054	-2.0172078796	1.0769668997	-0.0562629518	0.6541272900	0.6944982181	0.7407985788	-1.5935525481	0.2397338641	-0.6410078595	1.1362389110	1.0163345234	-0.0111456749	-1.3993648923	0.4745691214	0.3344828739	-1.2077998966	1.0547121121	-1.0968340188	1.1882708073	-1.3430270948
2223	9556	-419.9284939567	3.1604668633	-3.4067556635	-4.0798546350	0.9803001466	3.5847860810	-0.6741718467	0.6032103977	-0.5153172273	2.9564958885	0.2967984255	0.3257315938	1.6021893155	0.5950468235	1.7303900227	-1.7967426418	-0.2292341868	0.3731906586	0.3547111941	0.5952248210	0.2544422956	0.3213803998	0.9665437303	0.2179373472	-0.0841105789	-1.7608730774	-1.5127941634	0.1049505243	-0.9322662254	-0.5208717836	-1.7845753850	-2.4166549620	1.0452712293	-0.2080958824	0.7694126737	0.5657331710	0.7277266454	-1.5514987477	0.4681800355	-0.4354355125	0.8706469013	0.4076830729	0.0376999811	-1.3209275290	0.2450771691	0.3902864022	-1.2190177234	1.1831072431	-0.9728367271	1.3797651006	-1.1641335492
2224	9561	-419.9312085582	3.3953100168	-3.5328229096	-3.9906869800	1.0656244390	3.4644024428	-0.4841028491	0.8500719131	-0.6483645239	2.6019283840	0.2006004702	0.3201313330	1.0044647014	0.4158079246	1.4161353958	-1.8994601932	0.0573762670	0.3356196736	0.1781492710	0.6220332079	0.1871826490	0.1954373592	1.0145287937	0.5301748502	-0.3765203269	-1.8933147540	-1.4807920692	0.3104078817	-1.0517541543	-0.4698722107	-1.9154960462	-2.5240277917	1.2633052067	-0.0655816279	0.9732614286	0.5787484885	0.9418136914	-1.5937882607	0.7127350596	-0.4290694783	0.8670424097	0.3986983514	-0.0637743137	-1.2105987445	0.1111148282	0.2149820315	-1.1557122393	1.0591571153	-1.2601390061	1.6216913364	-1.0039139306
2225	9574	-420.4871483829	3.5335967717	-3.4384321960	-4.2203420122	1.0461487118	3.3812483204	-0.6233627941	1.0100757183	-0.2394337581	2.3071263995	0.1588550852	0.0965677467	0.9556081416	0.1044569992	1.2897962957	-1.8992311345	0.0577618260	0.1943818640	0.1839251483	0.6014213524	0.4394943699	0.5656968665	1.0965435698	0.5141537683	-0.2751053967	-1.9374885242	-1.5012406123	0.1998695503	-0.9693173568	-0.7928780122	-1.5747221004	-2.4030727511	1.1375656053	0.1539275623	0.8224517175	0.8472427867	0.7584990497	-1.5216312160	0.5554490332	-0.7179144999	0.7761451401	0.6822330871	-0.3965552830	-1.2354725513	0.2330649015	0.4563067206	-1.0522474367	1.1702758471	-1.3195975423	1.6389859845	-1.1805087433
2226	9575	-423.2633343828	3.4303023943	-3.5263955952	-4.2585279627	0.9626155077	3.3071255129	-0.5727549687	0.9997751458	-0.1641036393	2.3054302545	0.2619106405	-0.1423330694	0.9060315365	0.3621494908	1.5232758449	-1.7164940419	0.0447329653	0.3128302514	0.3557605755	1.0112042162	0.5929608697	0.5705445165	1.3772344850	0.6323107583	-0.1006803782	-2.2666415984	-1.6059639560	0.0811139191	-0.9619945456	-0.3733178236	-1.1920261322	-2.2671782886	1.1186681997	0.0286478374	0.5792669443	1.0928008064	0.7104050330	-1.6877220557	0.4637067802	-0.9532061786	0.7522412818	1.0876936612	-0.6477063349	-1.6543027130	0.3582864239	0.4578127206	-0.9569909360	0.7320266040	-1.2825681534	1.7128928665	-1.1021157855
2227	9577	-424.0951342727	3.5135523897	-3.3964988576	-4.2832979504	1.0894195276	3.0965813016	-0.8161026118	1.0716947174	-0.2065590381	2.1373033888	0.0199701933	-0.2812991656	1.0582403258	0.2855009939	1.6105497535	-1.8980539006	-0.1308667020	0.1865873135	0.3802060168	0.8900767327	0.6035086733	0.7309157804	1.2698768265	0.8496683863	-0.2916767293	-2.2722258149	-1.3577440334	0.1757187673	-1.0164777731	-0.4186785659	-1.5529226149	-2.2518081768	1.2367562857	0.0280173661	0.7397122158	0.7732104879	0.7317162215	-1.8358252733	0.6513468365	-0.7548726519	0.6673637836	1.1148652040	-0.6121964146	-1.6248497360	0.4553132418	0.4009325740	-1.0831170497	0.7692699022	-1.0200272651	1.8158319856	-1.0138330664
2228	9578	-425.5665892159	3.5578264676	-3.3918996024	-4.4043367137	1.1865081557	3.3518222836	-0.6811485071	0.8851988815	-0.4912947590	2.3967396205	-0.2797844268	-0.1294288000	1.1620267089	0.2808911475	1.3971027287	-1.8742297129	-0.3000950362	0.1926519422	0.5303169854	0.8306814377	0.2763874046	1.0404133653	1.1377012211	1.2879716471	-0.5471578465	-2.2597562018	-1.2461113501	0.2181022007	-1.1950452678	-0.1259308547	-1.9881440915	-2.2783512924	1.3724126415	-0.3759276745	0.8772403660	0.5898751610	0.6995167291	-1.8338101264	0.6864549507	-0.7142753546	0.5441703644	1.1284310529	-0.8657716802	-1.3038177720	0.2286257544	0.4416960255	-1.1176326743	0.9144153791	-1.0594126398	1.8336310736	-0.9938539597
2229	9584	-424.6699764603	3.5550464766	-3.5233282830	-4.4834975838	1.1799786333	3.2369717683	-0.5092047339	0.8886388091	-0.5582290627	2.2924052165	0.0199267332	-0.1255547141	1.4266198431	0.3180408176	1.5441523519	-1.6096500801	-0.0765195997	-0.1364309155	0.4976530071	1.1883422310	0.2653721390	1.0806640192	1.0754767325	1.3933629198	-0.7209464928	-2.3505759142	-1.1945149153	-0.0247806702	-0.9337599403	-0.4444853820	-1.8834691704	-2.0294474519	1.4864027533	-0.3277714858	1.0996051716	0.4278265353	0.7853596171	-1.7837114448	0.8172740993	-0.8154614262	0.5034026576	1.4713736127	-1.0379766671	-1.2190429223	0.1134636626	0.2170603006	-1.1767290252	0.8953616672	-0.9025276501	1.5871414166	-1.1936577210
2230	9585	-424.5073070109	3.4193013564	-3.4521811741	-4.3866258675	1.2909023627	3.3366929354	-0.3078635989	0.8661781252	-0.6263288558	2.4176308604	0.1515121519	-0.1529745449	1.1083804974	0.3541663633	1.4933316965	-1.7628932495	0.0717747065	-0.2530433787	0.7460552103	0.8935677314	0.1953772048	0.8696024867	1.4398535709	1.5426904992	-0.4922528920	-2.2253140467	-1.2059699410	-0.3102976068	-1.0846186915	-0.1813220857	-1.7208935954	-2.3557352574	1.1726388903	-0.7365542471	1.1034492768	0.0897028768	0.6905861188	-1.6820309500	0.5437284733	-0.4238476246	0.4672860572	1.4966634736	-1.0727345087	-1.4014131406	0.0531135433	0.1026706671	-0.9071154150	1.3398861352	-0.9557123050	1.1191135903	-1.1879312418
2231	9586	-425.2685112100	3.6015413231	-3.4739657070	-4.6426106122	1.0439234209	3.4278565421	-0.3355826132	1.0455345079	-0.8859470466	2.4674028374	0.0999787161	-0.1995669954	0.8504246168	0.6829042539	1.5974383748	-1.7709688650	-0.3602191706	-0.5664903501	0.9042758650	0.8947126351	0.1405583328	0.5466715328	1.3408310410	1.7651474790	-0.6793575060	-2.1408778466	-0.9526348180	-0.0821357347	-1.2909154977	-0.4446737077	-1.6996733688	-2.6043351545	1.1629794574	-0.6279043098	1.2512599537	0.1357609119	0.2919600293	-1.5186597378	0.3574286127	-0.0270779702	0.5183803621	1.4939460368	-1.0181047716	-1.3595894540	0.2212349738	-0.0189287256	-0.9241050204	1.1170885559	-0.8302301776	0.8909022480	-1.2378643100
2232	9587	-423.2995777253	3.6882037606	-3.3183182536	-4.3914745911	0.7093468785	3.4606545842	-0.2269567187	1.2647036192	-0.7951519257	2.1961837305	-0.0958096845	-0.1701633434	0.9238657089	0.5316860344	1.7146879851	-1.5821153303	-0.3653919213	-0.8131075691	0.8648422676	0.8187742683	0.0902074401	0.9204514703	1.0089515480	1.5107610075	-0.7069735928	-2.2628838631	-0.7855632416	0.0064045800	-1.0964050107	-0.5166926864	-1.7176404686	-2.5274596451	1.1757980610	-0.3713515121	1.1174032343	0.2963890325	-0.2149422866	-1.4910433183	0.4223642733	-0.0483872595	0.7457065249	1.4460633010	-0.9352866998	-1.2146794050	0.2502144645	-0.0449112788	-0.8540352708	1.0278333907	-1.1892331457	0.7592363943	-1.4188341763
2233	9588	-423.1534718525	3.6146285188	-3.3361263474	-4.4111764128	1.0724653888	3.6653630936	-0.2746125711	1.4211400463	-1.1167408054	2.3958528878	-0.2735090133	-0.1553825350	0.8221980421	0.5148174994	1.7873863037	-1.6598082558	-0.3384611782	-0.5934311970	1.0991284445	0.7264574106	0.4076758229	0.8446832854	1.1973954386	1.5117362866	-0.7239087988	-2.5448027218	-1.0023343261	0.0815349173	-1.0355162762	-0.3372677037	-1.8358035317	-2.3283786269	1.2283686727	-0.3432614381	1.0907489685	-0.2034036507	-0.3589341526	-1.5443449893	0.4760636157	-0.0430202765	1.1138990923	1.2727205273	-0.8887472581	-1.4956054939	-0.0021144632	0.0190441047	-1.1459153831	1.1305059415	-1.2992695042	0.4617711007	-1.2083979173
2234	9590	-422.6787937216	3.5559801114	-3.2995118725	-4.2884657936	0.8521750106	4.0262544987	-0.6298618340	1.6155585125	-1.1412548817	2.3929374508	-0.1650012156	0.2160583201	0.9023577039	0.7496750378	1.8494092258	-1.6929428198	-0.6084554503	-0.9245539645	1.2034110052	0.7612355679	0.2928359285	0.8402652468	0.9634691372	1.7757254456	-0.8058014331	-2.7775188533	-1.2060645447	0.1063419296	-0.7855454287	-0.6731305695	-1.5730302967	-1.9665243220	1.3625698711	-0.3827428048	1.1263860889	-0.2809519828	-0.3954488210	-1.4535669590	0.8912771395	-0.3657416138	0.8588089464	1.2126987554	-0.7203217742	-1.4984809911	0.1634985953	-0.0727318017	-0.8092129866	1.0552658103	-1.2056081761	0.5248038031	-1.5072196963
2235	9596	-422.7146086328	3.6991063316	-3.5335741946	-4.2692273629	1.1584597038	3.8950711362	-0.4728660331	1.8929634562	-1.2079997237	2.6258664294	-0.3271238359	0.3126650090	1.0684620727	0.6943433119	1.7803156467	-1.2105046526	-0.6436727395	-0.9308866255	1.0847693903	0.5717139276	0.3595855390	0.8126150206	0.9786632752	1.8993385448	-1.0612021650	-2.5989995964	-0.8063962797	0.0449398906	-0.5634054285	-1.1081766471	-1.5101305656	-1.9482210703	1.3315077070	-0.5793343035	1.0400577786	-0.0901007171	-0.3939095962	-1.6001854049	1.0728042691	-0.3427915159	1.0615555166	1.1314500299	-0.6799403357	-1.3064665024	-0.0089340082	-0.1265188097	-0.8542215797	0.9341680496	-0.8419826199	0.1283726113	-1.4686884194
2236	9604	-422.2686107407	3.6792821932	-3.6220996877	-4.1829432242	0.8923774566	4.0953134737	-0.3581130330	1.9905878358	-1.0914500241	2.4952143552	-0.4071451439	0.2508840501	1.0782432687	0.6638167857	1.9433348240	-1.4345061500	-0.5614292061	-1.0814038024	1.2694262829	0.6660604165	0.5938076014	1.0592165785	1.1360197682	2.0824870993	-1.3731565567	-2.2957051249	-0.9294502819	0.1301763270	-0.8225925182	-1.3966842504	-1.4337387591	-1.9879405574	1.4833496446	-0.4692295445	0.7624747009	-0.3941612595	-0.5163866874	-1.7727648569	0.6984187714	-0.2709098881	1.1103377389	1.0382196222	-0.2138624055	-1.1968363042	-0.2548141860	-0.2931304784	-0.9194096946	0.4423356582	-0.5132212339	0.1511055547	-1.4082716275
2237	9606	-421.2443146162	3.6142371238	-3.7882662802	-4.0316294958	0.9708021712	4.0102315442	-0.3972077079	2.1417324077	-1.1462851191	2.5384126371	-0.4940806935	0.2297759109	1.2161408265	0.4119520826	1.8057017826	-1.3442876292	-0.3929559194	-0.8576168806	1.3955264484	0.6410593205	0.6274663812	1.0923251745	0.9545457826	1.9165523453	-1.1360976834	-2.4035294779	-1.0667396332	0.1312650576	-0.9804928848	-1.3829482111	-1.3542944663	-2.0575183560	1.4396012762	0.0699214356	0.7231463103	-0.3551368208	-0.3504638509	-1.8527684954	0.6354205024	-0.2431455219	0.8985731420	1.0083862634	-0.3119408363	-1.0769226754	-0.4454730633	-0.2585818672	-1.0537105283	0.4203328914	-0.7278682975	0.0028307956	-1.4251275144
2238	9610	-419.6022689132	3.6075607578	-3.9545183341	-3.9478623496	1.0739600235	3.8197522683	-0.4920872114	2.0239628783	-1.5537995664	2.3177586926	-0.4355605294	0.2443614778	1.1649597055	0.6412349525	1.6839949160	-1.2950582201	-0.3043399546	-0.2969945550	1.1911182838	0.6518506023	0.8739105340	0.6834253203	0.6382490395	1.7360360200	-0.7993869127	-2.5837476756	-0.6680870907	0.3997501706	-0.9837503404	-1.7645601121	-0.7885659730	-1.8879682765	1.8411302382	-0.0344764593	0.5423727743	-0.3866354904	-0.1477958259	-2.1180222916	0.4764565415	-0.3394259296	1.1254917050	0.8294103840	-0.3640723537	-1.0206579722	-0.0267171174	-0.4314078695	-0.7070616961	0.4978576722	-0.4687129935	0.1389524810	-1.4400388491
