accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
1662	6834	-416.3220927588	1.6188860718	4.1075199479	-5.8450332324	1.9264770091	-0.1270487026	2.0461208900	1.6778125892	-1.5271118043	-0.0365062717	0.4713089507	-1.6904487287	-1.8087106750	0.2440298157	1.5670476476	0.4255119150	-0.2102783166	-3.0719564833	0.0220330287	0.5070522574	-1.2690033976	-0.2482972895	-0.2290859137	0.0658981676	1.2777653944	2.2761649717	1.4264556784	-0.1117455903	-0.2961930886	0.3756390458	-0.4345678979	-0.9275231197	0.9670278563	0.3031532293	0.4398727362	-0.7518207540	0.9433668520	-0.3874657953	0.0833442986	-0.4665305257	0.3247331822	1.5462662634	0.6889840909	1.3972874300	-0.4973731203	0.3348338545	0.4499583540	-1.0345730478	-0.1665820565	-0.2994201427	-0.4751392773
1663	6835	-417.5071923605	1.5661750175	4.1194160815	-5.7199460297	2.1318034423	-0.0514160181	2.1061442435	1.3163281593	-1.4834734153	0.0062592022	0.2541384308	-1.4900401888	-1.5033078466	0.2455941618	1.4944906415	0.3360373419	-0.1327479336	-3.5579236615	-0.1250150002	0.7820027890	-1.2024717115	-0.2755203951	-0.1209668182	0.0200608956	0.8196439762	2.2690014333	1.3364094703	-0.0482675621	-0.0778623514	0.3914604842	-0.5042366083	-0.8277571144	0.8929154894	0.5093702378	0.0237255890	-0.8198601344	0.9284544655	-0.3322017171	-0.1256988873	-0.4636974687	0.3366693845	1.4923664153	0.8991922934	1.4067583292	-0.3494420210	0.1146260733	0.3272437871	-1.1704844743	-0.2726470027	-0.3784089055	-0.6890295234
1664	6837	-418.2941453194	1.5719626586	4.3046545195	-5.6578221658	2.3284818362	-0.4900158518	1.9381009437	1.2647426631	-1.7221034181	-0.1773053233	0.1305448876	-1.0297951972	-1.5593593858	0.4571435463	1.6966216621	0.3932714873	-0.0992341333	-3.3923136581	0.1030148982	0.9146354672	-1.1716647384	0.0662165964	-0.1408690216	0.3364008656	0.7593472695	2.3801031091	1.0797652282	0.1401886345	-0.0985804167	0.3228656067	-0.5314659608	-0.4082078422	0.6636584488	0.5019289270	0.2474125921	-0.8273824153	0.4967677236	-0.3621324968	-0.2130553843	-0.4496838879	0.6351504256	1.6451531710	0.9947166443	1.4335596243	-0.4762899394	0.1297731577	-0.0695369501	-0.7051531669	-0.5730536926	-0.1723364687	-1.0734110467
1665	6838	-417.1703004145	1.6228825783	4.2960757479	-5.4343759019	2.4259098061	-0.2489032886	1.5686045245	1.4621872494	-1.9615962765	-0.1298654823	-0.1494281732	-1.1401028185	-1.5612240743	0.6409058967	1.8228562496	0.4327493297	-0.4158120845	-3.3943145878	-0.0214877939	0.8978154841	-1.1189219329	0.1929307834	-0.1444401695	0.1041764153	0.6884459497	2.5001092919	1.0011152475	0.0741967361	-0.5974701886	0.3893350051	-0.6832183723	-0.0899353489	0.4671873958	0.4340875134	0.2369213331	-1.1150696253	0.6619250931	-0.3344861153	-0.3005250678	-0.6886823796	0.6961170299	1.6167484509	0.8848058405	0.9777856420	-0.3775849754	0.4956887136	-0.3613656497	-0.7718909803	-0.2984452639	-0.4117527729	-0.5246335009
1666	6840	-418.9800926066	1.8693116734	4.2553211213	-5.1730293038	2.4578999481	-0.0725315186	1.5540652789	1.9555119185	-2.2512339142	0.0137927896	-0.1795215643	-1.5605757748	-1.4334896794	0.5017232330	1.7733505878	0.3395560973	-0.3751474203	-3.3057764205	-0.1897115771	0.7070217362	-1.3216313849	0.4575187508	0.2032546636	-0.0999246920	0.6159475002	2.8954227257	0.6832305230	0.2080259239	-0.7328325980	0.6592066075	-0.7019777737	-0.2329020890	0.7230883910	0.6986184192	0.4810898733	-1.0467158566	0.5871569741	-0.3031307292	-0.0825807540	-0.7018753833	0.8015417133	1.5114598518	1.1755295417	0.8214632439	-0.3908183025	0.2509660555	-0.5436138703	-0.5725605381	-0.1819353922	-0.5253361040	-0.5828273962
1667	6841	-419.3403284469	1.6185765412	3.9574050895	-5.3364877973	2.3568874036	0.1080147574	1.5110554718	1.9606654462	-2.1587331400	-0.1338522575	0.0562184540	-1.4216253549	-1.3903721377	0.4938251611	1.8765911688	0.2394706702	-0.3399815616	-3.0514109700	-0.0819780376	0.6661684683	-1.2393617623	0.2651670166	0.4234553117	0.0606627817	0.5312910723	2.7452023806	0.7127728757	0.0810029152	-0.6859027626	0.3522569101	-0.6261081083	-0.1221478828	0.9438622167	1.0719920397	0.4529400204	-0.9132238717	0.4506801772	-0.4378071148	-0.1537425392	-0.5217634872	0.7602105644	1.7769478559	1.2155937889	0.8722251784	-0.3653266806	-0.1312867222	-0.8039587532	-1.0255224042	0.2112207818	-0.7039674969	-0.6371863028
1668	6843	-418.8734360677	1.5263785039	4.1430643140	-5.3244851627	2.1571057580	0.0265109125	1.3136831188	1.9952194375	-1.9353849889	-0.2795604160	-0.0260045570	-1.8666021486	-1.5304630864	0.6284955976	2.0258733720	0.3228362099	-0.4656547534	-3.3688446786	-0.2562832077	0.9218697099	-1.2346921637	0.1274784098	0.4007451012	0.3138693582	0.5286631981	2.4522054873	0.6092039620	0.2737605055	-0.4430183321	0.4857455615	-0.4334956316	-0.0405897996	0.9301225373	1.2388885362	0.5142997321	-0.8463323588	0.5232188715	-0.0313089081	-0.1213748636	-0.6574854715	0.7658505977	1.4464381956	1.7877337091	0.8219530077	-0.4331136450	-0.4012258160	-0.7195330119	-0.7516609635	-0.0761389815	-0.5835715535	-0.6440447536
1669	6847	-419.0769515253	1.3154200136	4.3625829542	-5.3019821825	2.2058694891	-0.2362702510	1.2980626742	1.8103098815	-2.0732361424	-0.1467468842	-0.2215903901	-2.2407338864	-1.7500701672	0.6387461711	1.9054921316	0.1245381752	-0.0472567762	-3.4267213965	0.0341103653	1.2674146438	-1.1536088363	0.2798978915	0.1683136062	0.2564065404	0.8288385278	2.5753990668	0.4201367495	0.1582647707	-0.4111883992	0.5885747105	-0.6961291586	-0.0662089158	0.9762617146	1.2718838085	0.7924391174	-0.8249737546	0.0688879710	0.0082337068	-0.3177887153	-0.7594638103	0.7798631259	1.5890284275	1.6351178191	0.7995130271	-0.1483913457	-0.1952782500	-0.8666903177	-1.1883145634	-0.0544896084	-0.6965001720	-0.8465919504
1670	6850	-418.9018938456	1.5601153775	4.2444277283	-5.4738440282	2.3481555674	-0.4893933138	1.3403868598	1.9090978281	-2.1476907988	0.3011448788	-0.3312121947	-2.0960398610	-1.9029342439	0.6714962644	2.2396758386	0.2058581365	-0.3421128633	-3.6087418704	0.3627417909	1.1188885076	-1.0456523302	-0.0169606405	0.0715407008	0.3133760497	0.5048738272	2.7295554405	0.0278781049	0.4126243156	-0.2975946039	0.5750316056	-0.3561594477	0.0263148227	1.1711051739	1.2685143451	0.8933695886	-0.7701230238	-0.0092662913	-0.1830193901	-0.2473481572	-0.8707901390	0.3506619657	1.1162960254	1.8317512026	0.9728811404	-0.2728840123	-0.2002918910	-0.6258317771	-1.0297577208	-0.0720618288	-0.8016690804	-0.5091795134
1671	6856	-418.2864722332	1.6057413898	4.4907785216	-5.4672748270	2.3018764272	-0.2811147270	1.4681455524	2.2141216405	-2.0847150648	0.5992586676	-0.5759625752	-2.3695569631	-2.1481489597	0.5703703399	2.2722940969	0.0975418332	0.1158557864	-3.5404589950	0.5397388394	1.1017211234	-1.3976736285	-0.0431875139	-0.0112997066	0.3337151483	0.5634093529	2.5095313347	-0.1407005933	0.6840197880	-0.1857988345	1.1589806161	-0.2488531420	0.1708382525	1.4964938055	1.1131508437	1.0902909184	-0.7657386324	-0.0897883787	-0.4036147949	-0.4345052948	-0.9103659612	0.3419013994	0.7612623304	1.9224143129	0.7017797736	-0.1486006369	-0.2930657719	-0.6613697649	-0.9047235718	-0.0504289156	-0.6707818737	-0.6639079680
1672	6860	-418.2467791376	1.4453420729	4.4942451638	-5.4508897185	2.1449446956	-0.2210660563	1.6148014530	2.4334612758	-2.0062330679	0.7179353155	-0.1992720422	-2.4302491518	-2.1396872577	0.3923720114	2.5904773902	-0.1171689533	0.4326285790	-3.3969485902	0.3067767021	0.7745595768	-1.5389225214	-0.2122708791	-0.0608082281	0.3725867898	0.6535203268	2.4776859139	-0.2944222921	0.6950138725	-0.2078795883	1.2365712735	0.3976131919	0.2984721573	1.5571344870	1.1973778120	1.0666183313	-0.6438929101	-0.1032048388	-0.3178946039	-0.1402368603	-0.8488515329	0.5449132481	0.7509475804	2.0653547381	0.7354072482	-0.1364329015	-0.0995869602	-0.8418653187	-0.9749290557	0.0672707969	-0.5611303815	-0.6900058352
1673	6869	-418.3239193951	1.4694111406	4.1687014982	-5.2114595897	1.9788254785	-0.1373426605	1.3860791775	2.4038553843	-1.6743036424	0.7744133257	-0.3130660794	-2.7436776621	-2.2972703254	0.3448254993	2.4968663072	-0.3047113013	0.2653306289	-3.1077876317	0.4770161534	0.5701483398	-1.4339325719	-0.0194182551	-0.1579865815	0.2211340527	0.8706025241	2.3023896280	-0.4118341455	0.5895606301	0.1546846273	1.4107579259	0.4150436314	0.1850605375	1.2568063170	1.5460614920	1.2449659295	-0.7723585972	0.0867893259	-0.0938401369	-0.1135183905	-0.7992358541	0.5011536428	0.8645869267	1.7304473691	1.0299767061	-0.2314774094	0.2417504000	-0.7672638995	-0.7849686661	-0.0935125809	-0.8237206576	-0.3761843651
1674	6875	-417.5101447522	1.6527712508	4.1435904146	-5.4028719938	1.7655895671	-0.4483019491	1.3922477584	2.6689019311	-1.5168017629	0.4755343814	-0.2464628204	-2.8311453055	-2.0724677821	0.1472365901	2.2355431845	-0.2524137562	0.2782492570	-3.2240747263	0.5878256115	0.5876064561	-1.3297047174	-0.0370188478	-0.0804001958	0.1333373674	1.2651951118	2.1474104097	-0.5952504256	0.4142366806	0.1222463771	1.5452883886	0.5188554170	0.1431899986	1.2300617692	1.3801466363	1.1238506753	-0.4881851788	0.1678157978	-0.1319814788	-0.1838943159	-0.9274839479	0.4279533393	0.6999493408	1.5092727979	1.0067890942	-0.4450697158	0.3925167786	-0.4132223618	-1.0424030431	-0.0908172837	-0.2829608495	-0.3748034945
1675	6879	-416.3467940337	1.5792157914	4.3751163373	-5.4072177831	1.8532817115	-0.3005780731	1.4756111245	2.4328527694	-2.0027014747	0.8121452481	-0.2695488165	-2.6408969438	-2.0963033624	0.2279727491	2.1467456818	-0.6043159238	0.4715418633	-3.4533668227	0.3665777930	0.5435332115	-1.5371510508	-0.1579038071	-0.2137561278	0.0664940138	1.2933060901	2.0825683475	-0.7124510009	0.6773990940	0.3876576280	1.4788324404	0.4365612457	0.1764526409	1.1032613821	1.8221269851	0.8443598920	-0.6209279243	0.1933082513	0.1894738662	0.0427527595	-1.0313990628	0.3848242679	0.7369732401	1.2524687436	0.8493763044	-0.2022300567	0.6933629001	-0.0159323929	-0.8513763641	-0.0003794474	-0.5391155087	-0.0857571611
1676	6880	-415.2634753760	1.4609590608	4.3166165925	-5.6479091037	1.7019212162	-0.2832240126	1.5217002101	2.5971919255	-1.6700041929	1.1624972069	-0.1830027553	-2.3541701269	-2.2546208691	0.2187233795	2.1143086330	-0.3198465738	0.5193029671	-3.3016293824	0.2791642632	0.4053822391	-1.5466808908	0.0267039272	-0.3688356001	0.0089418901	1.1886244692	2.2106587289	-0.8145082200	0.6848346167	0.6134357934	1.2198334488	0.2577802621	0.1335260430	0.9828166125	1.9144472953	1.0490544527	-0.6309699977	0.0260248735	-0.1197699688	-0.2617142329	-1.2462122693	0.5193420126	0.9724485285	0.9973258325	0.9035606166	-0.4887481712	0.5384342007	0.0320286546	-0.2990812898	0.1204758984	-0.5762039398	0.2299489979
