accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
697	3037	-421.5564450300	4.1268925254	-5.5500694664	-3.4569059710	-0.2882783849	0.1303521918	3.2499901211	1.8811704849	-0.3810483696	0.0227235053	0.1368621956	-2.0515525225	0.0423671763	1.9832418855	-1.1816681820	-0.3576193316	0.6040828432	1.8337782455	1.4159693557	-1.0902876975	-2.7088446230	-0.0640070857	-0.3812994179	-0.0502900351	1.1901987085	-1.0433007621	0.4568192376	-1.4326940263	0.3279449096	-1.1842047150	-1.6464166928	-0.3134136592	-0.1346051226	-0.9873456718	-0.0907669683	-0.4554375271	0.3009972744	0.3198943364	-0.1584867456	1.3781710824	1.1411655591	0.6988183699	0.0386886221	-3.2291093190	0.6721600030	0.1078360622	-0.6349591949	-0.7220320035	-0.7016537824	-0.2216035654	1.5968531168
698	3039	-420.4767392974	4.3198438502	-5.3622580412	-3.3918483913	-0.1708660053	0.2793397298	3.3141186615	1.6460875254	-0.1940114943	-0.1259469392	0.3197057627	-1.8128318620	-0.1987716587	1.6507191610	-0.9050871804	-0.4222169255	0.3110598491	1.7085044238	1.2184264688	-1.1702850932	-2.3276958014	-0.2829168067	-0.4419782353	0.0263747174	1.2651398790	-0.9458805385	0.4812686713	-1.7434525820	0.0899801357	-0.9340763777	-1.5572324915	-0.1544033795	-0.2755681224	-1.1912197187	-0.0180381363	-0.0986667888	0.5746517828	0.3199586561	-0.2270511809	1.4576878517	1.3241212952	0.6217328076	0.2345512219	-3.0682778177	0.8507318143	-0.2322650835	-0.7113141741	-0.7135111994	-0.5360232182	-0.1607470193	1.3997838990
699	3053	-418.6705316641	4.2965535221	-5.0655549396	-3.2710460586	-0.2412508031	0.0403327827	3.6969584797	1.6899114978	-0.3989398402	-0.2840042516	0.3756603954	-2.0941310821	-0.3391585604	1.5615229158	-1.0580894649	-0.9569836211	0.4220946587	1.5307448958	1.4475336071	-0.8111990781	-2.0721348299	-0.0496942454	-0.3400904520	0.2765498566	1.5948678188	-0.8446584691	0.4841392926	-1.8072631137	0.2321462177	-0.8916628297	-1.3838143720	0.0664831415	-0.0549656265	-1.0836909952	-0.0097832073	-0.1069899215	0.8281833982	0.4623128027	-0.3348506986	1.4442533616	1.5667629883	0.5878101252	0.2589564906	-2.6646398757	0.9118379024	-0.2294870333	-1.0518515531	-0.7565556299	-0.5380659600	-0.1831237860	1.3128739290
700	3055	-417.8302201312	3.9964932174	-4.9351790023	-3.1587753029	-0.2738284720	0.1266449198	3.3529492417	1.6626605292	-0.4903964398	-0.1753680025	0.1397194144	-2.2805407315	-0.2041904897	1.4336240676	-1.2166983276	-1.0523883225	0.8084501398	1.2274878028	1.3855229957	-0.7082979451	-2.2033335358	-0.0307814598	-0.3418307153	-0.1133005805	1.6760342023	-1.1123445767	0.6338610612	-1.6995280347	-0.0401829345	-1.0427302165	-1.5349954916	-0.0732594320	0.0294915566	-0.9340161155	0.1463628909	-0.1788747724	0.9810219816	0.1330635278	-0.3490048881	1.3852413274	1.4587876998	0.2548724417	0.4232204640	-2.6496029510	0.8939997452	0.0697454937	-1.0390079238	-0.6321687612	-1.0171021339	-0.0418885758	0.9663811742
701	3058	-418.0212891024	3.7749312768	-4.9111397138	-3.3994777696	0.2754189082	0.1840149107	3.3108627172	1.6135796668	-0.5176728513	-0.1592293517	0.1885761159	-1.8394109936	-0.2184423263	1.3644541869	-1.1128745633	-0.9909768257	1.1558902625	1.4786110111	1.4296784573	-0.8049693310	-2.1954398662	0.0393921696	-0.4968674297	-0.5568711840	1.8147381852	-1.0715192501	0.9520617532	-1.5895069537	0.1783018786	-1.2309682072	-1.6447783971	0.2440022731	0.1148616635	-1.3571258854	0.4851448231	0.0246472289	0.8388834542	-0.0840880826	-0.3535078903	1.6130854583	1.2956731958	-0.1335447755	0.1731028384	-2.3074652554	0.8576573279	-0.0003760868	-1.1731749827	-0.9257848514	-1.0282427019	0.0367411438	0.7122192584
702	3061	-417.4036052180	3.9809802808	-5.0988983498	-3.6295834769	0.1251194988	0.2026170522	3.1579740775	1.5812694644	-0.4269725104	-0.0171061040	0.1918794600	-2.3194101602	-0.1769801955	1.4997946420	-1.3856778318	-0.9874191519	1.1039718507	1.4224899490	1.1132217717	-0.6427575747	-2.1939484953	0.3666813666	-0.2851941218	-0.5248129953	1.9120647975	-0.8970812934	0.6855172147	-1.6504428739	0.2415024519	-1.4208313690	-1.6535469841	0.4899094968	0.3923290599	-1.1902304219	0.4416173454	-0.1452868312	1.1831252318	-0.1355229179	-0.5080171988	1.5142805737	1.0054363545	-0.1624298718	0.2747334455	-2.1832020098	0.7554875113	-0.0189761653	-1.3695642549	-1.0865533589	-0.8169895475	-0.0502578838	0.5639293900
703	3063	-419.0216109798	3.7692639130	-4.7446679895	-3.6032281247	0.0423334733	-0.0306407749	3.2216114718	1.3286894987	-0.6513528812	-0.2649308819	0.2433900768	-2.4431459096	-0.0205416590	1.1269033686	-1.3858276061	-0.9018695559	1.1575893531	1.9486416478	1.4299708094	-0.6794628109	-2.3407828642	0.0442026793	-0.6112557693	-0.3818267382	1.3972110073	-0.8206203110	0.6095536427	-1.6968475394	-0.1253395185	-1.5568231633	-1.7102242104	0.1368185917	0.4502886560	-1.0826590183	0.3340271421	-0.4145290692	1.1509168890	0.1591471581	-0.4252800216	1.7907545467	0.9420000389	-0.1430180357	0.2292723406	-2.0861585529	0.7063255355	0.1792472924	-1.2548702129	-0.6579924439	-0.6624231009	-0.0100666539	0.5888229301
704	3074	-420.5809784620	3.8613137183	-4.8692267702	-3.3490954507	0.0616512409	0.0375273978	3.1962969803	1.1255553553	-0.7033980271	-0.2405680593	0.1790807262	-2.5200308723	-0.0529610797	1.2680272990	-1.4116314378	-0.8905001882	1.0559371287	1.8239569569	1.4456144529	-0.8198873153	-2.4780532065	0.1941173599	-0.3317778409	-0.3782358516	1.1193268773	-0.9992375993	0.8073581127	-1.6054682866	0.1085019838	-1.6296841381	-1.5614200595	0.1092423472	0.2133878184	-1.1422329015	0.2769894077	-0.3684480195	1.0322989332	0.2153522821	-0.5691720526	2.1660999646	0.6879038246	-0.1363087748	0.1492608814	-2.1342560566	0.7255055164	0.1357593949	-1.3830469935	-0.5624331488	-0.5707676139	0.3450290987	0.5522226230
705	3077	-420.1444029191	3.6758433956	-4.5316473323	-3.2479819854	0.2467475331	0.0798059110	3.3306285991	1.0481505387	-0.6858713230	-0.2834467197	0.4996253008	-2.3050232053	-0.0958200088	1.3460144774	-1.3971698709	-0.8115257766	1.0521962664	1.9356307368	1.4166114221	-0.6037679239	-2.6528489618	-0.0797101956	-0.2223103334	-0.2988067687	1.1777457490	-1.1178900328	0.1476614202	-1.6816069777	0.5295139159	-1.4376232571	-1.6763239168	0.1946269796	-0.0544989104	-1.0864091277	0.1190285895	-0.5043668366	1.0980988328	0.1704967322	-0.5485856278	1.9567099739	0.6623459614	-0.5064192939	0.4265094838	-2.1499084450	0.8389297094	0.1999845916	-1.1735736293	-0.5018722130	-0.5371479605	0.2341266309	0.5031609927
706	3082	-420.3236245818	3.8108455807	-4.5179106768	-3.6856260106	0.5688256733	-0.0833505312	3.5061616079	0.9157581381	-0.3162481174	0.2028099510	0.7145066692	-2.4576852388	-0.1245389490	1.1607130183	-1.3924607804	-0.5218658758	0.9387482391	1.4572004459	1.5436525447	-0.8206064532	-2.6293372910	-0.3000358975	-0.1474364317	-0.3036837794	0.9721811740	-1.2234191629	0.1445416959	-1.5986144340	0.4753222294	-1.2518311423	-1.5039450225	0.4310776427	0.2236649723	-1.1915823372	-0.2942669263	-0.5124589089	1.0974739361	0.1350210118	-0.4982062090	2.2481284029	0.6464834172	-0.7736720209	0.5289667735	-2.2113648573	0.7344865600	0.3039000388	-1.0379474638	-0.6075969820	-0.4701974899	0.3500955990	0.5382145057
707	3083	-420.7582114640	3.7133610763	-4.3760226949	-3.7446537722	0.5478391820	-0.0151954429	3.1898227622	0.8563424988	0.1265754814	-0.0351675320	0.8198591760	-2.4897580925	0.1088066141	0.9985824114	-1.5743295112	-0.4535040993	1.1677572076	1.1997029096	1.7307692664	-0.4964298751	-2.4637460179	-0.3164250516	-0.3850070841	-0.2167045332	0.8498635574	-1.2410065429	0.2216628082	-1.5052670758	0.6999904094	-1.3364657862	-1.6895071407	0.5584763720	0.2356998005	-1.0655984580	-0.5177612004	-0.2554783728	1.3040273110	-0.0383873632	-0.6371627971	2.5250281400	0.7547549891	-0.9018991423	0.5638824227	-1.8639276228	0.7497568194	0.2775358980	-0.9007153648	-0.9692126438	-0.6830702631	0.3924473115	0.4919334385
708	3091	-418.2063827157	3.8208189534	-3.9173575722	-3.6106061511	0.6359320247	-0.4440120573	3.1592434157	1.3493188235	-0.2117454888	-0.2874765377	0.8863887695	-2.4862133657	0.1547194790	0.8050866357	-1.5447946504	-0.2908986197	1.0248260431	1.2254289962	1.9540613243	-0.5710471592	-2.4730475604	-0.3278222299	-0.1399584769	-0.1496304636	0.9408178499	-1.1270154022	0.1929530235	-1.5257242956	0.7997752145	-1.2595907517	-1.5580692183	0.4251353961	0.0134923748	-1.1380841275	-0.3057346864	-0.3173190307	1.0440310529	-0.4052845747	-0.8704319244	2.1257068478	0.9376333100	-1.0174985279	0.7039845575	-2.0807026931	0.8285143045	-0.1571054416	-0.9379873154	-0.6145070184	-0.6184429508	0.2881663973	0.7687933054
709	3094	-415.9354774352	3.5897027127	-4.2306526204	-3.6595853870	0.7324378919	-0.5409241566	3.3736434289	1.3447968642	-0.1115921732	-0.6558840449	0.8264442093	-2.6145475867	-0.0586420902	0.7807109348	-1.2451514657	-0.1376095939	0.8917483722	1.3353598897	2.1328822255	-0.4782327072	-2.2594899104	0.0726489893	0.0819510348	-0.1482695733	1.0076022581	-1.2116133279	0.4617924066	-1.4952813089	0.6443010245	-1.2067775944	-1.4957643277	0.7871297523	-0.1741780461	-0.6440445211	-0.4554040651	-0.3721899219	0.8448853540	-0.3892437919	-0.9117733897	2.1655693702	0.7183875181	-0.9974325890	0.6627978238	-1.8830832561	1.0757323111	-0.0170042541	-0.9262577820	-0.1743380938	-0.4732513104	0.7319549981	0.9253513184
710	3095	-416.5159938400	3.5669869232	-4.3926023043	-3.7436578088	0.7679125100	-0.3201167292	3.5534697944	1.4689383308	-0.3807595508	-0.3732945644	0.8083702509	-2.3961531265	-0.1551966676	1.0103993802	-1.2014114444	0.0858042589	0.7121811297	1.4247135405	2.0062331795	-0.6912624565	-2.2871264968	0.1585287633	-0.0251958099	-0.2758556324	1.0343079038	-1.3944012727	0.3666529019	-1.4097788923	0.5645351291	-1.5607849332	-1.4369224155	0.7258908245	0.0857860521	-0.8600183493	-0.4449298538	-0.4657583370	0.6627597823	-0.3710316699	-0.9737526762	2.0786452868	0.6093379441	-1.2738945478	0.6357190899	-1.9319593685	0.8111068460	0.0262051392	-0.7155756344	-0.1944271836	-0.5155404812	0.6301270874	0.9607785608
711	3105	-415.5750390467	3.6291575655	-4.2926850202	-3.8349910754	0.4228433263	-0.3031382380	3.4314086103	1.5873453025	-0.3236506965	-0.8106561612	0.7019655023	-2.3261117891	-0.0409843411	0.8451626490	-1.0620171424	0.4372670247	0.5881094752	1.4287776753	2.1444698228	-0.6846059470	-2.2419486204	-0.0818021004	-0.2753509361	-0.5611167142	1.3498130052	-1.2084281166	0.6506855627	-1.5094697320	0.4576939350	-1.3943366541	-1.7465176961	0.9633464757	0.0134959285	-0.6006048313	-0.3945838420	-0.4769440882	0.9725123127	-0.4511927583	-0.6692602449	2.3741594658	0.6235778811	-1.2796774511	0.8441802031	-1.8822800144	0.7793544773	-0.2074329368	-0.5403065823	-0.1396686847	-0.4849397922	0.6423241286	0.8370003836
712	3107	-417.0830308095	3.8218877317	-4.1316016173	-4.1270202767	0.4778471146	-0.3124643116	3.5754608522	1.6772087530	-0.4459909510	-0.8664810378	0.8569451513	-2.2450463596	0.2098998694	0.8238997509	-1.1209952067	0.3109326145	1.0935320551	1.4161187452	2.0447202092	-0.4541376610	-2.2805958666	-0.1709435019	-0.0654075465	-0.6827050059	1.6194924581	-1.0443960947	0.7738162120	-1.5357451495	0.6660813908	-1.5051964364	-1.7265450097	1.1405396001	-0.3411211329	-0.8232702903	-0.3666665352	-0.6483510896	0.7001136594	-0.5145916014	-0.6996476971	2.6347159779	0.3355269963	-1.4370235136	0.8480004097	-1.7386231270	0.5614999271	-0.1108741954	-0.5338414379	-0.3830379538	-0.3288554215	0.7213063458	0.9653144886
713	3109	-419.0811608480	3.8972320243	-4.1455961047	-3.8732455617	0.5359559618	-0.5076534384	3.2674529081	1.9524194356	-0.6314844949	-0.7344197861	0.9333915222	-2.2595539185	0.3724708734	0.5908590238	-1.3134339465	0.3534000946	1.0346868800	1.6712276627	1.9871512783	-0.6135908936	-2.3837110827	-0.0439025006	-0.1238046659	-0.6251137363	1.8043992203	-0.8699698839	1.0158810260	-1.3921486147	0.5024599989	-1.5277403827	-1.3026694011	0.9319743459	-0.5384751057	-0.9671075016	-0.4357865118	-0.8300855320	0.4442017390	-0.2864379815	-0.6195142254	2.6950657762	0.2914675005	-1.5982610625	1.0080210961	-1.8395204201	0.2270841760	0.0255642558	-0.5088962795	-0.0473951040	-0.4779421236	0.6287588729	0.8273365325
714	3114	-420.0926986902	3.9338726582	-3.9064815724	-3.7892762735	0.3583046943	-0.3455065340	3.3368489631	1.8450750358	-0.5312383289	-0.9821345835	0.9528805536	-2.2813631667	0.3331605739	0.5769793455	-1.4954657549	0.6108451587	1.1489101009	2.1340689098	2.2237556226	-0.3285032814	-2.5222611398	-0.1739743053	-0.0730092627	-0.8854094529	1.6419796848	-0.4910574478	1.1304939115	-1.6968034924	0.4742187984	-1.8907466234	-1.0294164395	0.9346736130	-0.4072595642	-1.0009815818	-0.4710868336	-0.7043340700	0.4129279086	-0.3723997540	-0.4769267993	2.5156213374	0.3556594142	-1.7042592102	1.3471028400	-1.7107005207	0.1386138202	-0.0210786852	-0.3386600071	-0.0952736652	-0.6058253649	0.7702514155	0.5124949744
715	3118	-418.7007554491	3.9374806562	-4.0599626967	-3.5932850660	0.1441485827	-0.4553573092	3.4195281278	1.6898542027	-0.1824352195	-0.7502520659	0.6018083993	-2.1033441092	0.2880322589	0.6214563755	-1.1925749004	0.6109418891	1.0397656961	2.0402619786	2.2119029966	-0.5087851777	-2.1894846758	-0.4376973870	0.1699623059	-0.9496149312	1.8188923710	-0.5779440482	1.3711524267	-1.6726784177	0.6822635758	-1.9129304570	-0.8688182506	0.9253267967	-0.1294500107	-1.0872594659	-0.1828745514	-0.3791813831	0.2805401276	-0.4497848289	-0.6392162666	2.7249959044	0.2651714673	-1.6423182843	1.3923728074	-1.9349648269	0.3121283685	-0.0400610361	-0.0984444155	0.1489477032	-0.4589809525	0.6430744034	0.0480463937
716	3126	-419.2703897572	3.7056541930	-4.0858675841	-3.8926945367	0.1818071220	-0.3646559931	3.3570915476	1.8128808736	0.1820609276	-0.6726998858	0.8104806708	-1.7700387438	0.0135957212	0.5819427005	-1.7163272030	0.4340226194	1.6355582972	2.0950317916	2.0599858567	-0.7632069194	-2.2695309587	-0.5376002410	0.1064978651	-0.5780363318	2.0594919492	-0.5579272104	1.3720829873	-1.3716409811	0.6492710260	-1.8175609221	-1.1887962966	1.1829067275	-0.0849690591	-0.8563560273	-0.2939637339	-0.2731101250	0.3921130857	-0.6476402516	-0.3734546579	3.0509763583	0.3743881071	-1.2605142895	1.3057924972	-2.0322280701	0.2815217072	0.0818225790	-0.0320290821	-0.1108015851	-0.2688539548	0.5410950646	0.0949105636
717	3128	-419.0869351104	3.7647194922	-3.9141843636	-4.1641230287	0.2985978893	-0.3999058231	3.2015016814	1.7068415032	0.2588174691	-0.8217850867	1.0186006189	-1.9306243994	0.1796438198	0.5565593248	-1.7813003294	0.5064281826	1.7900023817	2.0938687358	2.1732201955	-0.7592623749	-2.0487849144	-0.4970986725	0.3757675272	-0.3362332550	2.1958642426	-0.8584668821	1.2738812646	-0.9498797289	0.7717926838	-1.4290214104	-1.1537517272	1.2269620508	0.1091148103	-0.8517988781	-0.2131710700	-0.2716102534	0.4363246646	-0.2612278093	-0.5498793200	3.2922712237	0.5706250826	-1.3828879251	0.9460542055	-1.8371783599	0.2894615355	0.3928818113	-0.2028935397	-0.2648680920	-0.0997469122	0.6396816842	0.1775213233
718	3129	-418.0996917045	3.8102858625	-3.9386042141	-4.1347156373	0.1858312783	-0.3756705363	3.2731202498	1.8768831362	0.0136211346	-1.1085465819	1.1626075955	-2.2576192350	0.3808362910	0.6008890507	-1.3001858192	0.1408743369	1.6126199139	2.0076100972	2.3341186080	-0.9210507052	-1.8295203785	-0.6535073860	0.3148344538	-0.3957719923	2.2307552083	-0.6212813172	0.9991392620	-0.9252886285	0.7927433447	-1.3990407478	-1.4048223332	1.1460668161	0.1337119985	-0.7220232745	-0.2551653841	-0.4895436085	0.3897707516	-0.3777595786	-0.3658581261	2.7779801324	0.3362811537	-1.3426321795	1.2204182890	-1.4832356035	0.4431134006	0.4800479641	-0.2168029875	-0.4300732442	-0.0150555843	0.6302118255	0.2390398517
719	3133	-419.4079940666	4.0799467320	-3.6137333727	-3.9512228049	0.3324883931	-0.5577295853	3.3545899035	1.6278951509	-0.0490249976	-1.1248457035	1.6053715107	-2.5402130416	0.4926999646	0.6279462562	-1.1480811036	0.3193645332	1.4911078185	1.8784428715	2.3051989115	-0.9138204379	-1.7553026118	-0.6416566913	0.3038264610	-0.2462513015	2.0673351532	-0.4818304354	0.9609220743	-1.1892961803	0.6291411320	-1.5182797311	-1.2314984086	1.3342903044	-0.1901519413	-0.5094836233	-0.2468664467	-0.2003463660	0.3814499419	-0.2644067185	-0.3782491471	2.5744442876	0.4563216806	-1.5840702541	1.0373323734	-1.5074038571	0.7521397899	0.1884468095	0.0462428388	-0.3870204099	-0.3922691071	0.6774670803	0.0679498231
720	3134	-420.6901013534	4.0609541437	-3.8329723156	-4.1263490151	0.4510021807	-0.8878757282	2.9983922805	1.6845630597	-0.2266892982	-1.0085014699	1.7484959031	-2.1930569618	0.2955688341	0.7820843678	-0.9643865481	0.0555355803	1.8665120170	1.8186434609	2.3766502309	-1.0244602022	-1.7804701511	-0.6882087830	0.4288503308	-0.4763059733	2.1635746892	-0.4439481140	1.3029870290	-1.3214635063	0.5203739274	-1.4286366640	-1.1192898807	1.3953075659	-0.0943677006	-0.7901962780	-0.3073434317	-0.0088393904	0.7055575763	-0.4146191161	-0.1112047124	2.8551940063	0.0127113733	-1.3696789300	1.2590432921	-1.2840701021	0.8310282788	0.2321315408	0.2264588528	-0.3905133458	-0.3808528085	0.5244230731	0.2546288209
721	3137	-421.9079897405	3.9353903626	-4.2792901307	-4.0957652124	0.4418258125	-0.8491237374	2.6995026088	1.3726756311	-0.0895159067	-0.8941321720	1.9432915615	-2.3297988019	0.2104404399	0.7052259656	-1.0340317070	0.1431850865	1.9576758619	1.8425635428	2.3164845317	-1.0061031917	-1.8628300236	-0.8377154595	0.5682575225	-0.4741468923	1.8356498662	-0.6086597183	1.2045709013	-1.1035227760	0.5443503328	-1.4787473854	-1.0887647150	1.5019302043	0.1642386986	-0.8062819894	0.0695016553	0.2977429083	0.5932603405	-0.7440314514	0.0813036113	2.8887946875	-0.4338197152	-1.5944207487	0.9506987212	-1.6674467862	0.8099852120	0.1446211612	0.1406494935	-0.4191717329	-0.7226438718	0.7274692205	-0.0446659451
722	3141	-422.0738997022	3.7951714696	-4.3624713699	-3.7711948533	0.2687437264	-1.1347186185	2.5645174085	1.4813688612	0.1389984931	-0.8526501593	2.0056383746	-2.0726733858	0.0663564106	0.4120920986	-1.0762353001	0.0613078078	1.9260034569	1.6776489777	2.3475294366	-0.9757120952	-1.7614892115	-0.6634074660	0.5565718994	-0.6352537751	1.5893902123	-0.6549401650	1.2124395053	-0.9661239069	0.7957360825	-1.4528678429	-1.2652756110	1.4150832885	0.2367306514	-0.9361564095	0.2180082652	0.3656996884	0.6127524831	-0.9358097906	0.2233913152	2.8032040409	-0.4102439642	-1.6862862179	1.0647011579	-1.7295170106	1.0524391052	0.2821001181	0.0522957498	-0.0600156444	-0.7779870788	0.5194091744	-0.2285265758
723	3144	-418.5716982460	3.8803326203	-4.4468451062	-3.8810958039	0.5321280372	-0.6292788685	2.7184335122	1.5604661253	0.0723612651	-0.5223203056	1.9104555685	-2.4617028372	-0.0009088336	0.6891697946	-1.1712675277	0.1984474323	2.2075546638	1.4269308658	2.4073472838	-0.6551422081	-1.5036400451	-0.6913782674	0.4824998888	-0.8913108419	1.0339784204	-0.6559437399	1.4872429747	-0.8848219826	0.8354237104	-1.4815092424	-1.2664545302	1.3289142385	0.5753339613	-1.1533212173	-0.0497448532	0.3351156405	0.4769216004	-0.8715194372	0.1356592151	2.6337300000	0.0404159566	-1.9254815040	0.9777650240	-1.7324195150	0.6239111353	0.4369225860	0.0568244477	0.1169702203	-0.7477305326	0.4918736842	-0.0712931653
724	3145	-419.3862006155	3.6727270204	-4.4002110612	-3.8216753262	0.4018224127	-0.4967213905	2.9179808715	2.0061333917	0.1301369772	-0.4741000492	1.9017079812	-2.7323747070	0.0665206717	1.0607164545	-1.0933239721	0.2228500959	2.2725749543	1.6881122873	2.3461103078	-0.3897662794	-1.5999129415	-0.7860565833	0.3437795851	-0.7518446592	0.8048712766	-0.5326817233	1.4435339510	-0.9744443067	0.8630816523	-1.5250903635	-1.3560325102	1.1428209050	0.5867068362	-1.2213516393	-0.4101240322	0.7864126702	0.5047369717	-0.6797860266	0.3647980888	2.5424581851	0.1303202794	-1.7310246660	1.0171355623	-1.8503802140	0.5325827654	0.6015869946	0.0838667629	0.3084147078	-0.7900931326	0.6702612676	-0.2200390269
725	3162	-417.7885305493	3.6096095668	-4.0987539043	-3.7143513022	0.3399475297	-0.5538381999	2.9969383188	2.0893810336	0.4829304706	-0.5792324127	1.6193916469	-2.7161492482	0.1364999778	0.7423876669	-1.2245002895	0.3483302422	2.1246642784	1.5424103088	2.4389468003	-0.3842147928	-1.5122424013	-0.4873942531	0.5153682608	-0.4967739497	0.8127064366	-0.5220177431	1.1533923943	-0.7084204734	0.7552062539	-1.4195824879	-1.4258632235	1.0467431254	0.6077324532	-1.1872774964	-0.9119961707	0.6811795611	0.4308082907	-0.4941526697	0.1241754469	2.5472815270	0.1658203463	-1.9854701611	0.8245901393	-1.7817178887	0.5776520962	1.0125891651	0.1226530893	0.2689867929	-0.5686722991	0.8131434595	-0.0974231931
726	3163	-419.4960022931	3.4826893302	-4.2347463094	-3.5117867445	0.3307773934	-0.4366107973	3.1374878723	2.0273475311	0.5212700234	-0.3963798366	1.7732100910	-2.3999926030	0.1668455111	0.9152978471	-1.2033574954	0.4105491247	2.1453146253	1.4189481065	2.6678322778	-0.4318313211	-1.8334625123	-0.4410990320	0.5600831880	-0.1836439318	0.4747985345	-0.3990313915	0.9845147771	-0.7906177451	0.4456463735	-1.5855026666	-1.3272358629	1.0241078056	0.6828761548	-1.1375404898	-0.8429453596	1.0394798242	-0.1751436887	-0.2997941229	-0.2787170442	2.2771974508	0.3631917702	-2.2291177498	0.8678749792	-2.1377458587	0.3879426108	0.9958753403	-0.0166429539	-0.1117711200	-0.7234630918	0.7585579089	-0.0847016553
